Air Pollution Score,City MPG,Cmb MPG,Cyl,Displ,Drive,Fuel,Greenhouse Gas Score,Hwy MPG,Model,SmartWay,Stnd,Trans,Underhood ID,Veh Class,Year
7.0,19.0,22.0,4.0,2.5,4WD,Gasoline,6.0,27.0,SUBARU Outback Wagon,Yes,B4,Man-6,AFJXJ02.5NVD,SUV,2010
7.0,22.0,24.0,4.0,2.5,4WD,Gasoline,7.0,29.0,SUBARU Outback Wagon,Yes,B4,CVT,AFJXJ02.5NVD,SUV,2010
7.0,18.0,20.0,6.0,3.6,4WD,Gasoline,5.0,25.0,SUBARU Outback Wagon,No,U2,SemiAuto-5,AFJXJ03.6WFJ,SUV,2010
6.0,19.0,22.0,4.0,2.5,4WD,Gasoline,6.0,27.0,SUBARU Outback Wagon,No,B5,Man-6,AFJXJ02.5MXG,SUV,2010
6.0,22.0,24.0,4.0,2.5,4WD,Gasoline,7.0,29.0,SUBARU Outback Wagon,Yes,B5,CVT,AFJXJ02.5MXG,SUV,2010
6.0,19.0,22.0,4.0,2.5,4WD,Gasoline,6.0,27.0,SUBARU Outback Wagon,No,L2,Man-6,AFJXJ02.5MXG,SUV,2010
6.0,22.0,24.0,4.0,2.5,4WD,Gasoline,7.0,29.0,SUBARU Outback Wagon,Yes,L2,CVT,AFJXJ02.5MXG,SUV,2010
6.0,18.0,20.0,6.0,3.6,4WD,Gasoline,5.0,25.0,SUBARU Outback Wagon,No,B5,SemiAuto-5,AFJXJ03.6TGK,SUV,2010
6.0,18.0,20.0,6.0,3.6,4WD,Gasoline,5.0,25.0,SUBARU Outback Wagon,No,B5,SemiAuto-5,AFJXJ03.6WFJ,SUV,2010
6.0,18.0,20.0,6.0,3.6,4WD,Gasoline,5.0,25.0,SUBARU Outback Wagon,No,L2,SemiAuto-5,AFJXJ03.6TGK,SUV,2010
6.0,16.0,18.0,6.0,3.6,4WD,Gasoline,4.0,21.0,SUBARU Tribeca,No,B5,SemiAuto-5,AFJXJ03.6TGK,SUV,2010
6.0,16.0,18.0,6.0,3.6,4WD,Gasoline,4.0,21.0,SUBARU Tribeca,No,L2,SemiAuto-5,AFJXJ03.6TGK,SUV,2010
7.0,17.0,19.0,4.0,2.5,2WD,Gasoline,4.0,22.0,SUZUKI Equator,No,U2,Auto-5,ANSXT02.5G5A,pickup,2010
7.0,19.0,21.0,4.0,2.5,2WD,Gasoline,5.0,23.0,SUZUKI Equator,No,U2,Man-5,ANSXT02.5G5A,pickup,2010
7.0,15.0,17.0,6.0,4.0,2WD,Gasoline,3.0,20.0,SUZUKI Equator,No,U2,Auto-5,ANSXT04.0G6A,pickup,2010
7.0,15.0,16.0,6.0,4.0,4WD,Gasoline,3.0,19.0,SUZUKI Equator,No,U2,Auto-5,ANSXT04.0G6A,pickup,2010
6.0,17.0,19.0,4.0,2.5,2WD,Gasoline,4.0,22.0,SUZUKI Equator,No,B5,Auto-5,ANSXT02.5G5A,pickup,2010
6.0,19.0,21.0,4.0,2.5,2WD,Gasoline,5.0,23.0,SUZUKI Equator,No,B5,Man-5,ANSXT02.5G5A,pickup,2010
6.0,15.0,17.0,6.0,4.0,2WD,Gasoline,3.0,20.0,SUZUKI Equator,No,B5,Auto-5,ANSXT04.0G6A,pickup,2010
6.0,15.0,16.0,6.0,4.0,4WD,Gasoline,3.0,19.0,SUZUKI Equator,No,B5,Auto-5,ANSXT04.0G6A,pickup,2010
7.0,19.0,21.0,4.0,2.4,2WD,Gasoline,5.0,25.0,SUZUKI Grand Vitara,No,U2,Auto-4,ASKXT2.395F1,SUV,2010
7.0,19.0,22.0,4.0,2.4,2WD,Gasoline,6.0,26.0,SUZUKI Grand Vitara,Yes,U2,Man-5,ASKXT2.395F1,SUV,2010
7.0,19.0,20.0,4.0,2.4,4WD,Gasoline,5.0,23.0,SUZUKI Grand Vitara,No,U2,Auto-4,ASKXT2.395F1,SUV,2010
7.0,19.0,21.0,4.0,2.4,4WD,Gasoline,5.0,25.0,SUZUKI Grand Vitara,No,U2,Man-5,ASKXT2.395F1,SUV,2010
7.0,18.0,20.0,6.0,3.2,2WD,Gasoline,5.0,24.0,SUZUKI Grand Vitara,No,U2,Auto-5,ASKXT3.205F1,SUV,2010
7.0,17.0,19.0,6.0,3.2,4WD,Gasoline,4.0,23.0,SUZUKI Grand Vitara,No,U2,Auto-5,ASKXT3.205F1,SUV,2010
6.0,19.0,21.0,4.0,2.4,2WD,Gasoline,5.0,25.0,SUZUKI Grand Vitara,No,B5,Auto-4,ASKXT2.395F1,SUV,2010
6.0,19.0,22.0,4.0,2.4,2WD,Gasoline,6.0,26.0,SUZUKI Grand Vitara,No,B5,Man-5,ASKXT2.395F1,SUV,2010
6.0,19.0,20.0,4.0,2.4,4WD,Gasoline,5.0,23.0,SUZUKI Grand Vitara,No,B5,Auto-4,ASKXT2.395F1,SUV,2010
6.0,19.0,21.0,4.0,2.4,4WD,Gasoline,5.0,25.0,SUZUKI Grand Vitara,No,B5,Man-5,ASKXT2.395F1,SUV,2010
6.0,18.0,20.0,6.0,3.2,2WD,Gasoline,5.0,24.0,SUZUKI Grand Vitara,No,B5,Auto-5,ASKXT3.205F1,SUV,2010
6.0,17.0,19.0,6.0,3.2,4WD,Gasoline,4.0,23.0,SUZUKI Grand Vitara,No,B5,Auto-5,ASKXT3.205F1,SUV,2010
6.0,20.0,24.0,4.0,2.4,2WD,Gasoline,7.0,29.0,SUZUKI Kiszashi,Yes,B5,Man-6,ASKXV2.395F1,small car,2010
6.0,22.0,25.0,4.0,2.4,4WD,Gasoline,7.0,29.0,SUZUKI Kiszashi,Yes,B5,CVT,ASKXV2.395F1,small car,2010
6.0,23.0,26.0,4.0,2.4,2WD,Gasoline,7.0,30.0,SUZUKI Kiszashi,Yes,B5,CVT,ASKXV2.395F1,small car,2010
6.0,20.0,24.0,4.0,2.4,2WD,Gasoline,7.0,29.0,SUZUKI Kiszashi,Yes,L2OP,Man-6,ASKXV2.395F1,small car,2010
6.0,22.0,25.0,4.0,2.4,4WD,Gasoline,7.0,29.0,SUZUKI Kiszashi,Yes,L2OP,CVT,ASKXV2.395F1,small car,2010
6.0,23.0,26.0,4.0,2.4,2WD,Gasoline,7.0,30.0,SUZUKI Kiszashi,Yes,L2OP,CVT,ASKXV2.395F1,small car,2010
6.0,21.0,25.0,4.0,2.4,2WD,Gasoline,7.0,31.0,SUZUKI Kiszashi S,Yes,B5,Man-6,ASKXV2.395F1,small car,2010
6.0,23.0,25.0,4.0,2.4,4WD,Gasoline,7.0,30.0,SUZUKI Kiszashi S,Yes,B5,CVT,ASKXV2.395F1,small car,2010
6.0,23.0,26.0,4.0,2.4,2WD,Gasoline,7.0,31.0,SUZUKI Kiszashi S,Yes,B5,CVT,ASKXV2.395F1,small car,2010
6.0,21.0,25.0,4.0,2.4,2WD,Gasoline,7.0,31.0,SUZUKI Kiszashi S,Yes,L2OP,Man-6,ASKXV2.395F1,small car,2010
6.0,23.0,25.0,4.0,2.4,4WD,Gasoline,7.0,30.0,SUZUKI Kiszashi S,Yes,L2OP,CVT,ASKXV2.395F1,small car,2010
6.0,23.0,26.0,4.0,2.4,2WD,Gasoline,7.0,31.0,SUZUKI Kiszashi S,Yes,L2OP,CVT,ASKXV2.395F1,small car,2010
7.0,24.0,26.0,4.0,1.6,2WD,Gasoline,7.0,30.0,SUZUKI Swift +,Yes,B4,Auto-4,AGDXV01.6004,small car,2010
7.0,27.0,30.0,4.0,1.6,2WD,Gasoline,8.0,35.0,SUZUKI Swift +,Yes,B4,Man-5,AGDXV01.6004,small car,2010
6.0,22.0,25.0,4.0,2.0,4WD,Gasoline,7.0,30.0,SUZUKI SX4,Yes,B5,Man-6,ASKXV1.995F1,station wagon,2010
6.0,22.0,25.0,4.0,2.0,2WD,Gasoline,7.0,30.0,SUZUKI SX4,Yes,B5,Man-6,ASKXV1.995F1,station wagon,2010
6.0,23.0,25.0,4.0,2.0,4WD,Gasoline,7.0,29.0,SUZUKI SX4,Yes,B5,CVT,ASKXV1.995F1,station wagon,2010
6.0,23.0,26.0,4.0,2.0,2WD,Gasoline,7.0,30.0,SUZUKI SX4,Yes,B5,CVT,ASKXV1.995F1,station wagon,2010
6.0,22.0,25.0,4.0,2.0,4WD,Gasoline,7.0,30.0,SUZUKI SX4,Yes,L2OP,Man-6,ASKXV1.995F1,station wagon,2010
6.0,22.0,25.0,4.0,2.0,2WD,Gasoline,7.0,30.0,SUZUKI SX4,Yes,L2OP,Man-6,ASKXV1.995F1,station wagon,2010
6.0,23.0,25.0,4.0,2.0,4WD,Gasoline,7.0,29.0,SUZUKI SX4,Yes,L2OP,CVT,ASKXV1.995F1,station wagon,2010
6.0,23.0,26.0,4.0,2.0,2WD,Gasoline,7.0,30.0,SUZUKI SX4,Yes,L2OP,CVT,ASKXV1.995F1,station wagon,2010
6.0,23.0,26.0,4.0,2.0,2WD,Gasoline,7.0,33.0,SUZUKI SX4 Sedan,Yes,B5,Man-6,ASKXV1.995F1,small car,2010
6.0,25.0,28.0,4.0,2.0,2WD,Gasoline,8.0,32.0,SUZUKI SX4 Sedan,Yes,B5,CVT,ASKXV1.995F1,small car,2010
6.0,23.0,26.0,4.0,2.0,2WD,Gasoline,7.0,33.0,SUZUKI SX4 Sedan,Yes,L2OP,Man-6,ASKXV1.995F1,small car,2010
6.0,25.0,28.0,4.0,2.0,2WD,Gasoline,8.0,32.0,SUZUKI SX4 Sedan,Yes,L2OP,CVT,ASKXV1.995F1,small car,2010
6.0,23.0,26.0,4.0,2.0,2WD,Gasoline,7.0,30.0,SUZUKI SX4 Sport,Yes,B5,CVT,ASKXV1.995F1,small car,2010
6.0,23.0,26.0,4.0,2.0,2WD,Gasoline,7.0,32.0,SUZUKI SX4 Sport,Yes,B5,Man-6,ASKXV1.995F1,small car,2010
6.0,23.0,26.0,4.0,2.0,2WD,Gasoline,7.0,30.0,SUZUKI SX4 Sport,Yes,L2OP,CVT,ASKXV1.995F1,small car,2010
6.0,23.0,26.0,4.0,2.0,2WD,Gasoline,7.0,32.0,SUZUKI SX4 Sport,Yes,L2OP,Man-6,ASKXV1.995F1,small car,2010
6.0,18.0,20.0,4.0,2.7,2WD,Gasoline,5.0,23.0,TOYOTA 4Runner,No,B5,Auto-4,ATYXT02.7AEN,SUV,2010
6.0,18.0,20.0,4.0,2.7,2WD,Gasoline,5.0,23.0,TOYOTA 4Runner,No,L2,Auto-4,ATYXT02.7AEN,SUV,2010
6.0,17.0,19.0,6.0,4.0,2WD,Gasoline,4.0,23.0,TOYOTA 4Runner,No,B5,SemiAuto-5,ATYXT04.0AES,SUV,2010
6.0,17.0,19.0,6.0,4.0,4WD,Gasoline,4.0,22.0,TOYOTA 4Runner,No,B5,SemiAuto-5,ATYXT04.0AES,SUV,2010
6.0,17.0,19.0,6.0,4.0,2WD,Gasoline,4.0,23.0,TOYOTA 4Runner,No,L2,SemiAuto-5,ATYXT04.0AES,SUV,2010
6.0,17.0,19.0,6.0,4.0,4WD,Gasoline,4.0,22.0,TOYOTA 4Runner,No,L2,SemiAuto-5,ATYXT04.0AES,SUV,2010
7.0,19.0,23.0,6.0,3.5,2WD,Gasoline,6.0,28.0,TOYOTA Avalon,Yes,U2,SemiAuto-6,ATYXV03.5BEA,large car,2010
6.0,19.0,23.0,6.0,3.5,2WD,Gasoline,6.0,28.0,TOYOTA Avalon,No,B5,SemiAuto-6,ATYXV03.5BEA,large car,2010
9.5,22.0,26.0,4.0,2.5,2WD,Gasoline,7.0,32.0,TOYOTA Camry,Yes,S2,SemiAuto-6,ATYXV02.5HE2,midsize car,2010
7.0,22.0,26.0,4.0,2.5,2WD,Gasoline,7.0,32.0,TOYOTA Camry,Yes,U2,SemiAuto-6,ATYXV02.5BEB,midsize car,2010
7.0,22.0,26.0,4.0,2.5,2WD,Gasoline,7.0,33.0,TOYOTA Camry,Yes,U2,Man-6,ATYXV02.5BEB,midsize car,2010
7.0,19.0,23.0,6.0,3.5,2WD,Gasoline,6.0,28.0,TOYOTA Camry,Yes,U2,SemiAuto-6,ATYXV03.5BEA,midsize car,2010
6.0,22.0,26.0,4.0,2.5,2WD,Gasoline,7.0,32.0,TOYOTA Camry,Yes,B5,SemiAuto-6,ATYXV02.5BEB,midsize car,2010
6.0,22.0,26.0,4.0,2.5,2WD,Gasoline,7.0,32.0,TOYOTA Camry,Yes,B5,SemiAuto-6,ATYXV02.5HE2,midsize car,2010
6.0,22.0,26.0,4.0,2.5,2WD,Gasoline,7.0,33.0,TOYOTA Camry,Yes,B5,Man-6,ATYXV02.5BEB,midsize car,2010
6.0,19.0,23.0,6.0,3.5,2WD,Gasoline,6.0,28.0,TOYOTA Camry,No,B5,SemiAuto-6,ATYXV03.5BEA,midsize car,2010
9.5,33.0,34.0,4.0,2.4,2WD,Gasoline,9.0,34.0,TOYOTA Camry Hybrid,Yes,S2,CVT,ATYXV02.4HC3,midsize car,2010
8.0,33.0,34.0,4.0,2.4,2WD,Gasoline,9.0,34.0,TOYOTA Camry Hybrid,Yes,B3,CVT,ATYXV02.4HC3,midsize car,2010
7.0,26.0,29.0,4.0,1.8,2WD,Gasoline,8.0,34.0,TOYOTA Corolla,Yes,U2,Auto-4,ATYXV01.8BEA,small car,2010
7.0,26.0,30.0,4.0,1.8,2WD,Gasoline,8.0,35.0,TOYOTA Corolla,Yes,U2,Man-5,ATYXV01.8BEA,small car,2010
7.0,22.0,25.0,4.0,2.4,2WD,Gasoline,7.0,30.0,TOYOTA Corolla,Yes,U2,Man-5,ATYXV02.4BEB,small car,2010
7.0,22.0,25.0,4.0,2.4,2WD,Gasoline,7.0,30.0,TOYOTA Corolla,Yes,U2,SemiAuto-5,ATYXV02.4BEB,small car,2010
6.0,26.0,29.0,4.0,1.8,2WD,Gasoline,8.0,34.0,TOYOTA Corolla,Yes,B5,Auto-4,ATYXV01.8BEA,small car,2010
6.0,26.0,30.0,4.0,1.8,2WD,Gasoline,8.0,35.0,TOYOTA Corolla,Yes,B5,Man-5,ATYXV01.8BEA,small car,2010
6.0,22.0,25.0,4.0,2.4,2WD,Gasoline,7.0,30.0,TOYOTA Corolla,Yes,B5,Man-5,ATYXV02.4BEB,small car,2010
6.0,22.0,25.0,4.0,2.4,2WD,Gasoline,7.0,30.0,TOYOTA Corolla,Yes,B5,SemiAuto-5,ATYXV02.4BEB,small car,2010
10.0,18.0,21.0,6.0,3.5,2WD,Hydrogen,10.0,25.0,TOYOTA FCHV-adv,Yes,B1,CVT,ATYXT00.0DA7,SUV,2010
10.0,18.0,21.0,6.0,3.5,2WD,Hydrogen,10.0,25.0,TOYOTA FCHV-adv,Yes,ZEV,CVT,ATYXT00.0DA7,SUV,2010
6.0,17.0,19.0,6.0,4.0,2WD,Gasoline,4.0,22.0,TOYOTA FJ Cruiser,No,B5,Auto-5,ATYXT04.0AEN,SUV,2010
6.0,15.0,17.0,6.0,4.0,4WD,Gasoline,3.0,19.0,TOYOTA FJ Cruiser,No,B5,Man-6,ATYXT04.0AEN,SUV,2010
6.0,17.0,18.0,6.0,4.0,4WD,Gasoline,4.0,21.0,TOYOTA FJ Cruiser,No,B5,Auto-5,ATYXT04.0AEN,SUV,2010
6.0,17.0,19.0,6.0,4.0,2WD,Gasoline,4.0,22.0,TOYOTA FJ Cruiser,No,L2,Auto-5,ATYXT04.0AEN,SUV,2010
6.0,15.0,17.0,6.0,4.0,4WD,Gasoline,3.0,19.0,TOYOTA FJ Cruiser,No,L2,Man-6,ATYXT04.0AEN,SUV,2010
6.0,17.0,18.0,6.0,4.0,4WD,Gasoline,4.0,21.0,TOYOTA FJ Cruiser,No,L2,Auto-5,ATYXT04.0AEN,SUV,2010
7.0,20.0,22.0,4.0,2.7,2WD,Gasoline,6.0,27.0,TOYOTA Highlander,Yes,U2,SemiAuto-6,ATYXT02.7BEM,SUV,2010
7.0,18.0,20.0,6.0,3.5,2WD,Gasoline,5.0,24.0,TOYOTA Highlander,No,U2,SemiAuto-5,ATYXT03.5BEM,SUV,2010
7.0,17.0,19.0,6.0,3.5,4WD,Gasoline,4.0,23.0,TOYOTA Highlander,No,U2,SemiAuto-5,ATYXT03.5BEM,SUV,2010
6.0,20.0,22.0,4.0,2.7,2WD,Gasoline,6.0,27.0,TOYOTA Highlander,No,B5,SemiAuto-6,ATYXT02.7BEM,SUV,2010
6.0,18.0,20.0,6.0,3.5,2WD,Gasoline,5.0,24.0,TOYOTA Highlander,No,B5,SemiAuto-5,ATYXT03.5BEM,SUV,2010
6.0,17.0,19.0,6.0,3.5,4WD,Gasoline,4.0,23.0,TOYOTA Highlander,No,B5,SemiAuto-5,ATYXT03.5BEM,SUV,2010
9.0,27.0,26.0,6.0,3.3,4WD,Gasoline,7.0,25.0,TOYOTA Highlander Hybrid,Yes,S2,CVT,ATYXT03.3CC4,SUV,2010
8.0,27.0,26.0,6.0,3.3,4WD,Gasoline,7.0,25.0,TOYOTA Highlander Hybrid,Yes,B3,CVT,ATYXT03.3CC4,SUV,2010
7.0,13.0,15.0,8.0,5.7,4WD,Gasoline,2.0,18.0,TOYOTA Land Cruiser,No,U2,SemiAuto-6,ATYXT05.7BEX,SUV,2010
6.0,13.0,15.0,8.0,5.7,4WD,Gasoline,2.0,18.0,TOYOTA Land Cruiser,No,B5,SemiAuto-6,ATYXT05.7BEX,SUV,2010
7.0,25.0,28.0,4.0,1.8,2WD,Gasoline,8.0,31.0,TOYOTA Matrix,Yes,U2,Auto-4,ATYXV01.8BEA,station wagon,2010
7.0,26.0,28.0,4.0,1.8,2WD,Gasoline,8.0,32.0,TOYOTA Matrix,Yes,U2,Man-5,ATYXV01.8BEA,station wagon,2010
7.0,20.0,22.0,4.0,2.4,4WD,Gasoline,6.0,26.0,TOYOTA Matrix,Yes,U2,Auto-4,ATYXV02.4BEB,station wagon,2010
7.0,21.0,24.0,4.0,2.4,2WD,Gasoline,7.0,28.0,TOYOTA Matrix,Yes,U2,Man-5,ATYXV02.4BEB,station wagon,2010
7.0,21.0,24.0,4.0,2.4,2WD,Gasoline,7.0,29.0,TOYOTA Matrix,Yes,U2,SemiAuto-5,ATYXV02.4BEB,station wagon,2010
6.0,25.0,28.0,4.0,1.8,2WD,Gasoline,8.0,31.0,TOYOTA Matrix,Yes,B5,Auto-4,ATYXV01.8BEA,station wagon,2010
6.0,26.0,28.0,4.0,1.8,2WD,Gasoline,8.0,32.0,TOYOTA Matrix,Yes,B5,Man-5,ATYXV01.8BEA,station wagon,2010
6.0,20.0,22.0,4.0,2.4,4WD,Gasoline,6.0,26.0,TOYOTA Matrix,No,B5,Auto-4,ATYXV02.4BEB,station wagon,2010
6.0,21.0,24.0,4.0,2.4,2WD,Gasoline,7.0,28.0,TOYOTA Matrix,Yes,B5,Man-5,ATYXV02.4BEB,station wagon,2010
6.0,21.0,24.0,4.0,2.4,2WD,Gasoline,7.0,29.0,TOYOTA Matrix,Yes,B5,SemiAuto-5,ATYXV02.4BEB,station wagon,2010
9.5,51.0,50.0,4.0,1.8,2WD,Gasoline,10.0,48.0,TOYOTA Prius,Yes,S2,CVT,ATYXV01.8HC3,midsize car,2010
8.0,51.0,50.0,4.0,1.8,2WD,Gasoline,10.0,48.0,TOYOTA Prius,Yes,B3,CVT,ATYXV01.8HC3,midsize car,2010
7.0,22.0,24.0,4.0,2.5,2WD,Gasoline,7.0,28.0,TOYOTA RAV4,Yes,U2,Auto-4,ATYXT02.5BEH,SUV,2010
7.0,21.0,24.0,4.0,2.5,4WD,Gasoline,7.0,27.0,TOYOTA RAV4,Yes,U2,Auto-4,ATYXT02.5BEM,SUV,2010
7.0,19.0,22.0,6.0,3.5,2WD,Gasoline,6.0,27.0,TOYOTA RAV4,Yes,U2,Auto-5,ATYXT03.5BEM,SUV,2010
7.0,19.0,21.0,6.0,3.5,4WD,Gasoline,5.0,26.0,TOYOTA RAV4,No,U2,Auto-5,ATYXT03.5BEM,SUV,2010
6.0,22.0,24.0,4.0,2.5,2WD,Gasoline,7.0,28.0,TOYOTA RAV4,Yes,B5,Auto-4,ATYXT02.5BEH,SUV,2010
6.0,21.0,24.0,4.0,2.5,4WD,Gasoline,7.0,27.0,TOYOTA RAV4,Yes,B5,Auto-4,ATYXT02.5BEM,SUV,2010
6.0,19.0,22.0,6.0,3.5,2WD,Gasoline,6.0,27.0,TOYOTA RAV4,No,B5,Auto-5,ATYXT03.5BEM,SUV,2010
6.0,19.0,21.0,6.0,3.5,4WD,Gasoline,5.0,26.0,TOYOTA RAV4,No,B5,Auto-5,ATYXT03.5BEM,SUV,2010
7.0,20.0,23.0,4.0,2.4,2WD,Gasoline,6.0,27.0,TOYOTA Scion tC,Yes,U2,Man-5,ATYXV02.4BEB,small car,2010
7.0,21.0,24.0,4.0,2.4,2WD,Gasoline,7.0,29.0,TOYOTA Scion tC,Yes,U2,Auto-4,ATYXV02.4BEB,small car,2010
6.0,20.0,23.0,4.0,2.4,2WD,Gasoline,6.0,27.0,TOYOTA Scion tC,No,B5,Man-5,ATYXV02.4BEB,small car,2010
6.0,21.0,24.0,4.0,2.4,2WD,Gasoline,7.0,29.0,TOYOTA Scion tC,Yes,B5,Auto-4,ATYXV02.4BEB,small car,2010
7.0,22.0,24.0,4.0,2.4,2WD,Gasoline,7.0,28.0,TOYOTA Scion xB,Yes,U2,SemiAuto-4,ATYXV02.4BEB,station wagon,2010
7.0,22.0,24.0,4.0,2.4,2WD,Gasoline,7.0,28.0,TOYOTA Scion xB,Yes,U2,Man-5,ATYXV02.4BEB,station wagon,2010
6.0,22.0,24.0,4.0,2.4,2WD,Gasoline,7.0,28.0,TOYOTA Scion xB,Yes,B5,SemiAuto-4,ATYXV02.4BEB,station wagon,2010
6.0,22.0,24.0,4.0,2.4,2WD,Gasoline,7.0,28.0,TOYOTA Scion xB,Yes,B5,Man-5,ATYXV02.4BEB,station wagon,2010
7.0,27.0,29.0,4.0,1.8,2WD,Gasoline,8.0,33.0,TOYOTA Scion xD,Yes,U2,Auto-4,ATYXV01.8BEA,small car,2010
7.0,27.0,29.0,4.0,1.8,2WD,Gasoline,8.0,33.0,TOYOTA Scion xD,Yes,U2,Man-5,ATYXV01.8BEA,small car,2010
6.0,27.0,29.0,4.0,1.8,2WD,Gasoline,8.0,33.0,TOYOTA Scion xD,Yes,B5,Auto-4,ATYXV01.8BEA,small car,2010
6.0,27.0,29.0,4.0,1.8,2WD,Gasoline,8.0,33.0,TOYOTA Scion xD,Yes,B5,Man-5,ATYXV01.8BEA,small car,2010
7.0,14.0,16.0,8.0,4.6,2WD,Gasoline,3.0,19.0,TOYOTA Sequoia,No,U2,SemiAuto-6,ATYXT04.6BEW,SUV,2010
7.0,13.0,15.0,8.0,4.6,4WD,Gasoline,2.0,18.0,TOYOTA Sequoia,No,U2,SemiAuto-6,ATYXT04.6BEW,SUV,2010
7.0,14.0,15.0,8.0,5.7,2WD,Gasoline,2.0,19.0,TOYOTA Sequoia,No,U2,SemiAuto-6,ATYXT05.7BEX,SUV,2010
7.0,13.0,15.0,8.0,5.7,4WD,Gasoline,2.0,18.0,TOYOTA Sequoia,No,U2,SemiAuto-6,ATYXT05.7BEX,SUV,2010
6.0,14.0,16.0,8.0,4.6,2WD,Gasoline,3.0,19.0,TOYOTA Sequoia,No,B5,SemiAuto-6,ATYXT04.6BEW,SUV,2010
6.0,13.0,15.0,8.0,4.6,4WD,Gasoline,2.0,18.0,TOYOTA Sequoia,No,B5,SemiAuto-6,ATYXT04.6BEW,SUV,2010
6.0,14.0,15.0,8.0,5.7,2WD,Gasoline,2.0,19.0,TOYOTA Sequoia,No,B5,SemiAuto-6,ATYXT05.7BEX,SUV,2010
6.0,13.0,15.0,8.0,5.7,4WD,Gasoline,2.0,18.0,TOYOTA Sequoia,No,B5,SemiAuto-6,ATYXT05.7BEX,SUV,2010
6.0,18.0,21.0,8.0,5.7,4WD,Ethanol/Gas,5.0,25.0,TOYOTA Sequoia FFV,No,B5,SemiAuto-6,ATYXT05.7XE8,SUV,2010
7.0,17.0,19.0,6.0,3.5,2WD,Gasoline,4.0,23.0,TOYOTA Sienna,No,U2,Auto-5,ATYXT03.5BEM,minivan,2010
7.0,16.0,18.0,6.0,3.5,4WD,Gasoline,4.0,21.0,TOYOTA Sienna,No,U2,Auto-5,ATYXT03.5BEM,minivan,2010
6.0,17.0,19.0,6.0,3.5,2WD,Gasoline,4.0,23.0,TOYOTA Sienna,No,B5,Auto-5,ATYXT03.5BEM,minivan,2010
6.0,16.0,18.0,6.0,3.5,4WD,Gasoline,4.0,21.0,TOYOTA Sienna,No,B5,Auto-5,ATYXT03.5BEM,minivan,2010
6.0,19.0,21.0,4.0,2.7,2WD,Gasoline,5.0,25.0,TOYOTA Tacoma,No,B5,Auto-4,ATYXT02.7AEH,pickup,2010
6.0,19.0,21.0,4.0,2.7,2WD,Gasoline,5.0,25.0,TOYOTA Tacoma,No,B5,Auto-4,ATYXT02.7AEM,pickup,2010
6.0,20.0,22.0,4.0,2.7,2WD,Gasoline,6.0,26.0,TOYOTA Tacoma,No,B5,Man-5,ATYXT02.7AEH,pickup,2010
6.0,20.0,22.0,4.0,2.7,2WD,Gasoline,6.0,26.0,TOYOTA Tacoma,No,B5,Man-5,ATYXT02.7AEM,pickup,2010
6.0,17.0,19.0,4.0,2.7,4WD,Gasoline,4.0,22.0,TOYOTA Tacoma,No,B5,Man-5,ATYXT02.7AEM,pickup,2010
6.0,19.0,21.0,4.0,2.7,2WD,Gasoline,5.0,25.0,TOYOTA Tacoma,No,L2,Auto-4,ATYXT02.7AEH,pickup,2010
6.0,19.0,21.0,4.0,2.7,2WD,Gasoline,5.0,25.0,TOYOTA Tacoma,No,L2,Auto-4,ATYXT02.7AEM,pickup,2010
6.0,20.0,22.0,4.0,2.7,2WD,Gasoline,6.0,26.0,TOYOTA Tacoma,No,L2,Man-5,ATYXT02.7AEH,pickup,2010
6.0,20.0,22.0,4.0,2.7,2WD,Gasoline,6.0,26.0,TOYOTA Tacoma,No,L2,Man-5,ATYXT02.7AEM,pickup,2010
6.0,17.0,19.0,4.0,2.7,4WD,Gasoline,4.0,22.0,TOYOTA Tacoma,No,L2,Man-5,ATYXT02.7AEM,pickup,2010
6.0,15.0,16.0,6.0,4.0,2WD,Gasoline,3.0,18.0,TOYOTA Tacoma,No,B5,Man-6,ATYXT04.0AEM,pickup,2010
6.0,17.0,18.0,6.0,4.0,2WD,Gasoline,4.0,21.0,TOYOTA Tacoma,No,B5,Auto-5,ATYXT04.0AEM,pickup,2010
6.0,14.0,15.0,6.0,4.0,4WD,Gasoline,2.0,18.0,TOYOTA Tacoma,No,B5,Man-6,ATYXT04.0AEM,pickup,2010
6.0,16.0,18.0,6.0,4.0,4WD,Gasoline,4.0,20.0,TOYOTA Tacoma,No,B5,Auto-5,ATYXT04.0AEM,pickup,2010
6.0,15.0,16.0,6.0,4.0,2WD,Gasoline,3.0,18.0,TOYOTA Tacoma,No,L2,Man-6,ATYXT04.0AEM,pickup,2010
6.0,17.0,18.0,6.0,4.0,2WD,Gasoline,4.0,21.0,TOYOTA Tacoma,No,L2,Auto-5,ATYXT04.0AEM,pickup,2010
6.0,14.0,15.0,6.0,4.0,4WD,Gasoline,2.0,18.0,TOYOTA Tacoma,No,L2,Man-6,ATYXT04.0AEM,pickup,2010
6.0,16.0,18.0,6.0,4.0,4WD,Gasoline,4.0,20.0,TOYOTA Tacoma,No,L2,Auto-5,ATYXT04.0AEM,pickup,2010
7.0,15.0,17.0,8.0,4.6,2WD,Gasoline,3.0,20.0,TOYOTA Tundra,No,U2,SemiAuto-6,ATYXT04.6BEW,pickup,2010
7.0,14.0,16.0,8.0,4.6,4WD,Gasoline,3.0,19.0,TOYOTA Tundra,No,U2,SemiAuto-6,ATYXT04.6BEW,pickup,2010
